code;biomtot;biomg5;biomg4;biomg3;biomg2;biomg1;TDI;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;xpi;xpe
CGFS_2008_9;1;0.020467834;0;0;0.964912296;0.01461987;0.756492343;CGFS;2008;9;10;30F0;7K;20/26;0.02743;50.79499817;0.543333352;16;V;0.395164698;0.000539823;3.76E-05
CGFS_2008_90;1;0.240425539;0.008936175;0;0.750638286;0;1.448487897;CGFS;2008;90;10;2.70E+09;1D;20/26;0.02981;49.42666626;-1.068333387;19;V;9.995437622;0.001033622;0.000950408
CGFS_2008_91;1;0;0.269541785;0;0.730458215;0;1.264354345;CGFS;2008;91;10;2.70E+09;1D;20/26;0.02957;49.48166656;-1.193333387;16;V;4.639764309;0.000902227;0.000441168
CGFS_2008_92;1;0.123262599;0;0.008636231;0.811961941;0.056139229;1.076558449;CGFS;2008;92;10;2.80E+10;2E;20/26;0.02803;49.52833176;-0.961666644;25;V;7.055978298;0.000768218;0.000670912
CGFS_2008_94;1;0;0.478896103;0;0.521103897;0;1.593324119;CGFS;2008;94;10;2.80E+09;2D;20/26;0.0273;49.50999832;-1.225000024;16;V;4.660985947;0.001136975;0.000443186
CGFS_2008_95;1;0.012254894;0.943627458;0;0.027573528;0.01654412;2.069590019;CGFS;2008;95;10;2.80E+09;3D;20/26;0.02805;49.8116684;-1.085000038;61;V;5.468016624;0.001476832;0.000519922
CGFS_2008_96;1;0.377777729;0.222222344;0.311111135;0;0.088888792;2.42564977;CGFS;2008;96;10;2.90E+09;4C;20/26;0.03276;50.04000092;-1.276666641;68;V;0.633071482;0.001730912;6.02E-05
CGFS_2008_97;1;0.965079361;0;0.032653061;0.002267579;0;2.768658093;CGFS;2008;97;10;2.80E+09;3C;20/26;0.02222;49.98333359;-1.451666713;72;V;0.167815462;0.001975678;1.60E-05
CGFS_2008_99;1;0;0;0.076922742;0.846154515;0.076922742;0.761320158;CGFS;2008;99;10;2.80E+09;2B;20/26;0.02827;49.6866684;-1.50333333;24;V;3.629729509;0.000543268;0.00034513
CGFS_2009_10;1;0.224388026;0.012239346;0.038531281;0.724841347;0;1.467009791;CGFS;2009;10;10;31F1;8P;20/26;0.02976;51.02833176;1.811666608;29;V;6.051214218;0.001046839;0.000575375
CGFS_2009_100;1;0.027463698;0;0.003231041;0.930533073;0.038772188;0.772621178;CGFS;2009;100;10;3.00E+10;6F;20/26;0.03199;50.5316658;-0.686666667;29;V;4.124249935;0.000551332;0.000392151
CGFS_2009_101;1;0.039772717;0;0.115530334;0.844696949;0;0.986983456;CGFS;2009;101;10;2.90E+10;5E;20/26;0.03032;50.48333359;-0.846666694;30;V;2.934729815;0.000704298;0.000279046
CGFS_2009_102;1;0.256410198;0;0.141025685;0.320512748;0.282051369;1.454909692;CGFS;2009;102;10;3.00E+10;6E;20/26;0.02949;50.5233345;-0.873333335;27;V;2.578048706;0.001038204;0.000245132
CGFS_2009_103;1;0.031578947;0.063157895;0.105263158;0.652631579;0.147368421;1.010629055;CGFS;2009;103;10;2.90E+09;5D;20/26;0.02606;50.4383316;-1.113333344;34;V;1.06256783;0.000721172;0.000101033
CGFS_2009_104;1;0.020618561;0.773195829;0;0.20618561;0;1.98744891;CGFS;2009;104;10;2.90E+09;5C;20/26;0.02022;50.38166809;-1.25666666;42;V;1.20119369;0.001418217;0.000114215
CGFS_2009_106;1;0.63333338;0;0.333333333;0;0.033333287;2.537855925;CGFS;2009;106;10;2.90E+09;4C;20/26;0.01401;50.13833237;-1.49333334;61;V;1.084247231;0.00181098;0.000103095
CGFS_2009_11;1;0.64692736;0;0.098324039;0.254748601;0;2.410151452;CGFS;2009;11;10;31F1;8O;20/26;0.03703;51.24499893;1.678333282;47;V;2.364054203;0.001719852;0.000224784
CGFS_2009_12;1;0.087548656;0.011673118;0;0.889105108;0.011673118;1.006624664;CGFS;2009;12;10;31F1;8M;20/26;0.03953;51.04166794;1.164999962;26;V;0.020329097;0.000718314;1.93E-06
CGFS_2009_13;1;0.356918263;0;0.174528327;0.226415095;0.242138314;1.746693226;CGFS;2009;13;10;30F1;7M;20/26;0.03883;51.00500107;1.100000024;26;V;0.463698447;0.001246417;4.41E-05
CGFS_2009_14;1;0.691428573;0.003809516;0.003809516;0.272380946;0.02857145;2.36219522;CGFS;2009;14;10;30F1;7N;20/26;0.0219;50.86666489;1.346666694;31;V;11.65074253;0.001685631;0.001107801
CGFS_2009_15;1;0.727272732;0;0;0.272727268;0;2.42733689;CGFS;2009;15;10;30F1;6O;20/26;0.02606;50.68166733;1.533333302;22;V;4.710674286;0.001732116;0.000447911
CGFS_2009_16;1;0.369181394;0;0.027287346;0.603531259;0;1.782903757;CGFS;2009;16;10;30F1;6N;20/26;0.02657;50.59666824;1.450000048;26;V;5.576058865;0.001272257;0.000530195
CGFS_2009_17;1;0.508951429;0;0.21227619;0.278772381;0;2.27655999;CGFS;2009;17;10;30F1;6O;20/26;0.02373;50.5633316;1.50999999;20;V;8.523042679;0.001624523;0.000810407
CGFS_2009_19;1;0.019531281;0;0.414062504;0.546874935;0.019531281;1.206542236;CGFS;2009;19;10;29F1;5N;20/26;0.02361;50.46333313;1.436666608;31;V;4.534770489;0.000860973;0.000431185
CGFS_2009_20;1;0.003533573;0;0.190812702;0.773851608;0.031802117;0.936534644;CGFS;2009;20;10;29F1;5N;20/26;0.0232;50.45000076;1.393333316;33;V;2.257379293;0.000668299;0.000214641
CGFS_2009_21;1;0;0;0;1;0;0.693147181;CGFS;2009;21;10;29F1;5M;20/26;0.03109;50.31999969;1.225000024;23;V;19.07958221;0.000494621;0.001814166
CGFS_2009_22;1;0.157303465;0;0.056179713;0.505617921;0.280898901;1.1028909;CGFS;2009;22;10;30F1;6M;20/26;0.03;50.66999817;1.048333287;44;V;9.408682823;0.000787008;0.000894617
CGFS_2009_23;1;0.106648211;0;0.004155133;0.507617721;0.381578935;0.824167055;CGFS;2009;23;10;30F0;6L;20/26;0.0291;50.54666519;0.928333342;34;V;35.48472595;0.000588115;0.003374036
CGFS_2009_24;1;0.062593144;0;0.008941878;0.707898647;0.220566331;0.795917157;CGFS;2009;24;10;30F0;6K;20/26;0.02779;50.5616684;0.714999974;40;V;72.34130096;0.000567956;0.006878513
CGFS_2009_25;1;0.003285867;0;0.047097473;0.818181832;0.131434829;0.703002978;CGFS;2009;25;10;30F0;6K;20/26;0.02143;50.51499939;0.736666679;46;V;65.58544922;0.000501654;0.006236139
CGFS_2009_27;1;0.00215286;0;0.003229275;0.917115182;0.077502683;0.665871876;CGFS;2009;27;10;30F0;6J;20/26;0.02745;50.54999924;0.396666676;58;V;9.548471451;0.000475157;0.000907909
CGFS_2009_28;1;0.031489363;0;0.108085121;0.806808501;0.053617015;0.920843812;CGFS;2009;28;10;30F0;7L;20/26;0.02962;50.88000107;0.936666667;35;V;0.695392847;0.000657102;6.61E-05
CGFS_2009_29;1;0.029288715;0;0.058577429;0.912133856;0;0.87754372;CGFS;2009;29;10;30F0;7L;20/26;0.02812;50.87833405;0.839999974;15;V;1.620421171;0.000626204;0.000154076
CGFS_2009_30;1;0.043478274;0;0.04347825;0.745341607;0.167701868;0.812308018;CGFS;2009;30;10;30F0;7L;20/26;0.03073;50.82333374;0.790000021;28;V;1.586086273;0.000579652;0.000150812
CGFS_2009_31;1;0.045454629;0;0.010101029;0.813131164;0.131313179;0.792963352;CGFS;2009;31;10;30F0;7L;20/26;0.01906;50.79333496;0.876666665;36;V;5.008707047;0.000565848;0.000476249
CGFS_2009_32;1;0.58689458;0;0;0.391737906;0.021367513;2.177669308;CGFS;2009;32;10;30F0;7K;20/26;0.02261;50.80500031;0.586666644;15;V;0.025389139;0.001553956;2.41E-06
CGFS_2009_33;1;0.416666672;0;0;0.51754387;0.065789458;1.810319944;CGFS;2009;33;10;30F0;6I;20/26;0.02799;50.62166595;0.126666665;52;V;9.376107216;0.00129182;0.000891519
CGFS_2009_35;1;0.002484473;0.310559013;0.045962733;0.611180119;0.029813663;1.388129264;CGFS;2009;35;10;29F0;5J;20/26;0.02368;50.29833221;0.400000006;46;V;19.02331734;0.000990551;0.001808817
CGFS_2009_36;1;0.051332677;0.021717669;0;0.798617971;0.128331683;0.851708478;CGFS;2009;36;10;29F0;5K;20/26;0.01446;50.34833145;0.595000029;38;V;39.42867279;0.000607768;0.003749043
CGFS_2009_37;1;0.06265357;0.003685506;0.001842753;0.824938561;0.106879611;0.859341218;CGFS;2009;37;10;29F0;5L;20/26;0.02895;50.38000107;0.768333316;39;V;65.7592926;0.000613215;0.006252668
CGFS_2009_38;1;0.006395613;0;0.027409772;0.965280955;0.00091366;0.755217907;CGFS;2009;38;10;29F0;4L;20/26;0.03023;50.14666748;0.908333361;34;V;29.57758713;0.000538914;0.002812361
CGFS_2009_39;1;0.037886341;0;0.000997007;0.961116652;0;0.824252174;CGFS;2009;39;10;29F1;4M;20/26;0.02897;50.19333267;1.169999957;28;V;5.27197504;0.000588175;0.000501281
CGFS_2009_4;1;0.030065359;0.00862745;0.003137252;0.955032687;0.003137252;0.820931957;CGFS;2009;4;10;31F2;8Q;20/26;0.0286;51.13999939;2.223333359;22;V;2.524272442;0.000585806;0.000240018
CGFS_2009_40;1;0.343749987;0;0.065625007;0.590625006;0;1.773106814;CGFS;2009;40;10;29F1;4N;20/26;0.02874;50.20999908;1.433333278;14;V;3.747479439;0.001265266;0.000356326
CGFS_2009_41;1;0.109390154;0;0.135527581;0.755082265;0;1.231952288;CGFS;2009;41;10;29F1;4N;20/26;0.02857;50.11333084;1.401669979;12;V;3.471880198;0.000879105;0.000330121
CGFS_2009_42;1;0.014920308;0;0.008477453;0.976602239;0;0.757503152;CGFS;2009;42;10;29F1;3M;20/26;0.02733;49.99666595;1.190000057;14;V;5.362533569;0.000540544;0.000509892
CGFS_2009_43;1;0.015264584;0;0.011872451;0.962686575;0.01017639;0.7585163;CGFS;2009;43;10;29F1;3M;20/26;0.02735;50.00166702;1.138333321;14;V;6.969306946;0.000541267;0.000662671
CGFS_2009_44;1;0.079201271;0;0.076561221;0.844237508;0;1.064494546;CGFS;2009;44;10;29F1;4M;20/26;0.03061;50.00999832;1.041666627;24;V;5.503924847;0.000759609;0.000523336
CGFS_2009_45;1;0.410934181;0.090957759;0.007309105;0.465623144;0.025175811;2.035021617;CGFS;2009;45;10;28F0;3L;20/26;0.02783;49.97999954;0.779999971;31;V;1.985378623;0.001452165;0.000188778
CGFS_2009_46;1;0.039274769;0;0.130677996;0.813107486;0.016939748;0.994769647;CGFS;2009;46;10;29F0;4K;20/26;0.02916;50.09000015;0.720000029;34;V;10.28072071;0.000709854;0.000977534
CGFS_2009_47;1;0.105100479;0.003091192;0.024729487;0.829984538;0.037094304;1.062169164;CGFS;2009;47;10;29F0;4K;20/26;0.03132;50.04833221;0.588333309;34;V;7.284806728;0.00075795;0.00069267
CGFS_2009_48;1;0.06925209;0;0.038781167;0.891966744;0;0.981550724;CGFS;2009;48;10;29F0;4K;20/26;0.03209;50.06999969;0.563333333;33;V;15.52401733;0.000700422;0.001476088
CGFS_2009_49;1;0.114583349;0;0.046130953;0.730654746;0.108630951;1.072619537;CGFS;2009;49;10;29F0;4K;20/26;0.02785;50.10666656;0.550000012;32;V;29.17081833;0.000765407;0.002773683
CGFS_2009_5;1;0;0;0;1;0;0.693147181;CGFS;2009;5;10;31F2;8R;20/26;0.03703;51.20333481;2.398333311;22;V;2.344604254;0.000494621;0.000222935
CGFS_2009_50;1;0.261870526;0.30503597;0.011510791;0.421582713;0;2.103733398;CGFS;2009;50;10;28F0;3K;20/26;0.01552;49.90333176;0.566666663;28;V;6.029965401;0.001501196;0.000573354
CGFS_2009_51;1;0.675350682;0.066132278;0;0.25851704;0;2.486136317;CGFS;2009;51;10;28F0;3J;20/26;0.02896;49.86999893;0.37833333;33;V;3.686563253;0.001774074;0.000350534
CGFS_2009_52;1;0.321229078;0;0.053072694;0.572625619;0.05307261;1.670420814;CGFS;2009;52;10;29F0;4J;20/26;0.03012;50.1016655;0.379999995;40;V;13.01230812;0.00119199;0.001237265
CGFS_2009_53;1;0.343548344;0.054838701;0.041935487;0.509677424;0.050000044;1.835476183;CGFS;2009;53;10;29F0;4I;20/26;0.03387;50.01833344;0.170000002;39;V;11.26834679;0.001309772;0.001071441
CGFS_2009_54;1;0.203342625;0.013927606;0.139275722;0.643454046;0;1.539492958;CGFS;2009;54;10;28F0;3I;20/26;0.03035;49.84833145;0.216666669;28;V;3.621188164;0.001098562;0.000344318
CGFS_2009_55;1;0.01275511;0;0;0.966198972;0.021045917;0.72680002;CGFS;2009;55;10;2.90E+10;5G;20/26;0.03115;50.30333328;-0.318333328;48;V;8.864640236;0.000518635;0.000842887
CGFS_2009_56;1;0.002840102;0.001704058;0.044021588;0.945754039;0.005680214;0.768262046;CGFS;2009;56;10;2.90E+10;5H;20/26;0.03291;50.33499908;-0.213333338;49;V;12.97527981;0.000548222;0.001233744
CGFS_2009_57;1;0;0;0.021588948;0.965457683;0.012953369;0.718443551;CGFS;2009;57;10;29F0;5I;20/26;0.02863;50.35499954;0.011666667;58;V;35.66025925;0.000512672;0.003390726
CGFS_2009_58;1;0.003355698;0;0.018456387;0.969798654;0.008389261;0.727907923;CGFS;2009;58;10;2.90E+10;4H;20/26;0.01914;50.24000168;-0.071666665;55;V;6.170919895;0.000519425;0.000586757
CGFS_2009_59;1;0.002189785;0;0.030656934;0.94525547;0.021897811;0.734535676;CGFS;2009;59;10;2.90E+10;4G;20/26;0.03407;50.09833145;-0.419999987;47;V;17.18469048;0.000524155;0.001633992
CGFS_2009_6;1;0.27580646;0.004032253;0.004032253;0.716129035;0;1.534505904;CGFS;2009;6;10;31F2;8R;20/26;0.02324;51.15000153;2.410000086;16;V;1.19075036;0.001095003;0.000113222
CGFS_2009_60;1;0;0;0;0.99776985;0.00223015;0.692031484;CGFS;2009;60;10;2.90E+10;4F;20/26;0.03384;50.08333206;-0.550000012;49;V;12.33750534;0.000493825;0.001173102
CGFS_2009_61;1;0;0;0.04357626;0.95642374;0;0.756425236;CGFS;2009;61;10;3.00E+10;6G;20/26;0.03287;50.56000137;-0.49000001;66;V;7.747179031;0.000539775;0.000736634
CGFS_2009_63;1;0;0;0.163865521;0.756302594;0.079831885;0.866704422;CGFS;2009;63;10;3.00E+10;6H;20/26;0.02966;50.56000137;-0.125;62;V;16.44027901;0.000618469;0.00156321
CGFS_2009_64;1;0.007614196;0;0.048223366;0.944162437;0;0.789366078;CGFS;2009;64;10;2.80E+10;3H;20/26;0.01604;49.90999985;-0.064999998;39;V;8.639651299;0.000563281;0.000821494
CGFS_2009_65;1;0.050526336;0;0.021052611;0.928421053;0;0.895534939;CGFS;2009;65;10;2.80E+10;3G;20/26;0.033;49.83499908;-0.300000012;44;V;13.60648441;0.000639042;0.001293761
CGFS_2009_66;1;0.002582308;0;0.020658479;0.925112991;0.051646223;0.706196553;CGFS;2009;66;10;28F0;2I;20/26;0.02596;49.64166641;0.083333336;30;V;16.28079033;0.000503933;0.001548046
CGFS_2009_67;1;0.065367433;0;0.019326024;0.915306542;0;0.941439971;CGFS;2009;67;10;28F0;2I;20/26;0.03098;49.57166672;0.058333334;24;V;12.96840572;0.000671799;0.00123309
CGFS_2009_68;1;0.049595687;0.83450135;0.008625337;0.107277626;0;2.133019338;CGFS;2009;68;10;2.80E+10;2H;20/26;0.02655;49.65333176;-0.155000001;37;V;2.610235214;0.001522094;0.000248192
CGFS_2009_69;1;0.107597532;0.220944549;0.01889117;0.646406585;0.006160164;1.543672456;CGFS;2009;69;10;2.80E+10;2G;20/26;0.02873;49.55833435;-0.284999996;30;V;8.11359787;0.001101544;0.000771475
CGFS_2009_7;1;0;0;0;0.974248886;0.025751114;0.680188015;CGFS;2009;7;10;31F2;8Q;20/26;0.0395;51.0933342;2.191666603;31;V;0.485871226;0.000485373;4.62E-05
CGFS_2009_70;1;0.040973593;0.001638944;0.021388215;0.935999248;0;0.86848749;CGFS;2009;70;10;2.70E+10;1G;20/26;0.02652;49.47166824;-0.331666678;39;V;16.49797821;0.000619741;0.001568697
CGFS_2009_71;1;0.02516436;0;0.000680119;0.974155521;0;0.780912304;CGFS;2009;71;10;2.70E+10;1H;20/26;0.02651;49.4366684;-0.224999994;34;V;18.8313446;0.000557249;0.001790563
CGFS_2009_72;1;0.01500636;0;0.004168432;0.980825208;0;0.751412579;CGFS;2009;72;10;2.70E+10;1H;20/26;0.02665;49.36500168;-0.088333331;12;V;15.87554646;0.000536198;0.001509513
CGFS_2009_73;1;0.00929368;0;0;0.988228006;0.002478314;0.72424683;CGFS;2009;73;10;27F0;1I;20/26;0.02692;49.38833237;0.021666666;7;V;4.204548359;0.000516813;0.000399786
CGFS_2009_74;1;0.160231664;0;0.063706563;0.776061773;0;1.292396342;CGFS;2009;74;10;2.80E+10;2G;20/26;0.02463;49.51499939;-0.25;26;V;8.314322472;0.000922237;0.000790561
CGFS_2009_75;1;0.329936921;0;0.116933527;0.553129552;0;1.80197203;CGFS;2009;75;10;2.70E+10;1G;20/26;0.02819;49.45666504;-0.389999986;31;V;15.00193596;0.001285863;0.001426447
CGFS_2009_76;1;0.121830439;0.344606114;0.178394581;0.355168866;0;1.980382087;CGFS;2009;76;10;2.70E+10;1F;20/26;0.02943;49.41666794;-0.543333352;26;V;9.457921982;0.001413174;0.000899299
CGFS_2009_77;1;0.135181973;0.007798956;0.117850938;0.727036413;0.012131719;1.29970093;CGFS;2009;77;10;2.70E+10;1F;20/26;0.02979;49.45666504;-0.633333325;26;V;7.459517479;0.000927449;0.000709282
CGFS_2009_78;1;0.094067153;0;0.011972193;0.858044099;0.035916555;1.002934904;CGFS;2009;78;10;2.70E+10;1E;20/26;0.02881;49.42333221;-0.936666667;22;V;5.02564764;0.000715681;0.00047786
CGFS_2009_79;1;0.201257862;0;0;0.798742138;0;1.320564512;CGFS;2009;79;10;2.70E+09;1D;20/26;0.02777;49.42499924;-1.070000052;16;V;9.995437622;0.000942337;0.000950408
CGFS_2009_80;1;0.046101025;0;0;0.953898975;0;0.850106625;CGFS;2009;80;10;2.70E+09;1D;20/26;0.0272;49.47000122;-1.171666622;15;V;4.639764309;0.000606625;0.000441168
CGFS_2009_81;1;0.021786487;0.030501099;0.023965147;0.91830063;0.005446636;0.875150462;CGFS;2009;81;10;2.80E+09;2D;20/26;0.02693;49.50999832;-1.225000024;16;V;4.660985947;0.000624496;0.000443186
CGFS_2009_83;1;0.057086646;0.029527568;0.005905497;0.863188951;0.044291338;0.943432549;CGFS;2009;83;10;2.80E+10;2E;20/26;0.02786;49.58333206;-0.959999979;36;V;2.98370862;0.000673221;0.000283703
CGFS_2009_84;1;0.032392896;0;0.081504705;0.750261228;0.13584117;0.843988917;CGFS;2009;84;10;2.80E+10;2E;20/26;0.01441;49.5316658;-0.926666677;28;V;6.15179491;0.000602259;0.000584938
CGFS_2009_85;1;0.094994877;0;0.080183862;0.821756905;0.003064355;1.117062647;CGFS;2009;85;10;2.70E+10;1E;20/26;0.02791;49.45333481;-0.928333342;26;V;17.52534103;0.000797121;0.001666383
CGFS_2009_86;1;0.025444407;0.752427416;0.039984071;0.136707668;0.045436439;1.990056975;CGFS;2009;86;10;2.80E+10;2F;20/26;0.02986;49.66500092;-0.681666672;38;V;3.719481707;0.001420078;0.000353664
CGFS_2009_87;1;0.006024058;0.072289172;0.048192749;0.858433782;0.01506024;0.94728033;CGFS;2009;87;10;2.80E+10;3F;20/26;0.03194;49.95833206;-0.63166666;53;V;11.01324081;0.000675967;0.001047185
CGFS_2009_88;1;0.018796985;0;0.563909729;0.417293287;0;1.317616779;CGFS;2009;88;10;2.80E+10;3E;20/26;0.02527;49.99833298;-0.778333306;64;V;6.141178131;0.000940234;0.000583929
CGFS_2009_89;1;0.069444432;0;0.260185185;0.651851868;0.018518515;1.232971533;CGFS;2009;89;10;2.90E+10;4E;20/26;0.02676;50.02999878;-0.899999976;64;V;10.00278759;0.000879832;0.000951107
CGFS_2009_9;1;0.133502526;0.007614214;0.045177676;0.762944165;0.050761419;1.179364818;CGFS;2009;9;10;31F1;8P;20/26;0.03012;51.11000061;1.876666665;31;V;15.78461361;0.000841579;0.001500867
CGFS_2009_90;1;0.543209411;0.037037177;0.320987859;0.098765553;0;2.495507455;CGFS;2009;90;10;2.90E+09;4D;20/26;0.03055;50.09166718;-1.098333359;55;V;5.545115471;0.001780761;0.000527253
CGFS_2009_91;1;0.508771673;0.298245665;0.192982661;0;0;2.781138247;CGFS;2009;91;10;2.90E+09;4C;20/26;0.02777;50.04000092;-1.276666641;68;V;0.633071482;0.001984584;6.02E-05
CGFS_2009_94;1;0.141592949;0;0.123893737;0.734513314;0;1.31402372;CGFS;2009;94;10;2.80E+09;2B;20/26;0.02834;49.6866684;-1.504999995;20;V;3.629729509;0.00093767;0.00034513
CGFS_2009_95;1;0.065789448;0.758771872;0.021929891;0;0.153508788;1.992096239;CGFS;2009;95;10;2.80E+09;3D;20/26;0.02576;49.82833481;-1.13499999;59;V;6.459017754;0.001421534;0.00061415
CGFS_2009_96;1;0.107526882;0.591397849;0.301075269;0;0;2.328738427;CGFS;2009;96;10;2.90E+10;4E;20/26;0.02989;50.20333481;-0.788333356;50;V;2.424538851;0.001661757;0.000230535
CGFS_2009_97;1;0.800000648;0.111110854;0.088888498;0;0;2.837543851;CGFS;2009;97;10;2.90E+10;5E;20/26;0.02082;50.28499985;-0.850000024;68;V;2.075164318;0.002024834;0.000197315
CGFS_2009_98;1;0.131579204;0.322368256;0.532894562;0.013157978;0;2.200117319;CGFS;2009;98;10;2.90E+10;5F;20/26;0.02904;50.33833313;-0.691666663;53;V;2.62799859;0.001569975;0.000249881
CGFS_2009_99;1;0.017391288;0;0.598260886;0.332173914;0.052173912;1.293611474;CGFS;2009;99;10;2.90E+10;5F;20/26;0.02801;50.43000031;-0.644999981;61;V;7.923513412;0.000923104;0.000753401
CGFS_2010_1;1;0.225822782;0;0.00962026;0.764556957;0;1.401497314;CGFS;2010;1;9;30F1;7O;20/26;0.022;50.77166748;1.561666608;17;V;0.887536764;0.00100009;8.44E-05
CGFS_2010_10;1;0.099644127;0;0.001186237;0.804270472;0.094899164;0.972473834;CGFS;2010;10;9;30F0;7K;20/26;0.02914;50.80500031;0.583333313;18;V;0.025389139;0.000693944;2.41E-06
CGFS_2010_100;1;0.144793573;0.570579249;0.016944897;0.265785462;0.001896819;2.164529555;CGFS;2010;100;10;2.80E+10;2H;20/26;0.0271;49.65333176;-0.153333336;33;V;2.610235214;0.00154458;0.000248192
CGFS_2010_101;1;0.01421185;0.717698501;0.006599125;0.253241606;0.008248917;1.91829155;CGFS;2010;101;10;2.80E+10;2F;20/26;0.02629;49.66166687;-0.633333325;41;V;4.69121933;0.001368868;0.000446061
CGFS_2010_102;1;0.141762448;0.402298842;0;0.455938709;0;1.920281918;CGFS;2010;102;10;2.80E+09;3D;20/26;0.01398;49.82833481;-1.133333325;60;V;6.459017754;0.001370288;0.00061415
CGFS_2010_104;1;0.95454545;0;0;0;0.04545455;2.68063064;CGFS;2010;104;10;2.90E+09;4C;20/26;0.02279;50.13666534;-1.460000038;61;V;1.084247231;0.001912863;0.000103095
CGFS_2010_105;1;0;0;0;0;1;0;CGFS;2010;105;10;2.90E+09;4C;20/26;0.00611;50.04166794;-1.264999986;71;V;0.633071482;0;6.02E-05
CGFS_2010_106;1;0.872727307;0;0.127272693;0;0;2.749185624;CGFS;2010;106;10;2.80E+09;3B;20/26;0.03443;49.97333145;-1.600000024;75;V;0.050133336;0.001961783;4.77E-06
CGFS_2010_11;1;0.002419356;0.072580646;0.007258063;0.81854838;0.099193555;0.832370718;CGFS;2010;11;9;30F0;6K;20/26;0.03038;50.5633316;0.666666687;46;V;74.14805603;0.000593969;0.007050307
CGFS_2010_12;1;0.017857187;0;0.303571355;0.678571458;0;1.118956978;CGFS;2010;12;9;30F0;6I;20/26;0.02726;50.63000107;0.094999999;50;V;7.630478382;0.000798473;0.000725538
CGFS_2010_13;1;0;0.004016056;0.192771047;0.803212896;0;0.95415248;CGFS;2010;13;9;3.00E+10;7H;20/26;0.03175;50.76333237;-0.07333333;16;V;1.303832293;0.000680871;0.000123974
CGFS_2010_14;1;0.090604031;0.005592846;0.008948545;0.894854578;0;1.020618174;CGFS;2010;14;9;3.00E+10;7H;20/26;0.02411;50.76666641;-0.231666669;15;V;1.159979105;0.0007283;0.000110296
CGFS_2010_15;1;0.014035076;0;0.014035076;0.971929849;0;0.762637658;CGFS;2010;15;9;3.00E+10;6G;20/26;0.0233;50.57333374;-0.451666653;66;V;7.747179031;0.000544208;0.000736634
CGFS_2010_16;1;0.038961074;0;0.064935181;0.850649231;0.045454514;0.894249368;CGFS;2010;16;9;3.00E+10;6H;20/26;0.03131;50.54333496;-0.180000007;64;V;19.17160034;0.000638125;0.001822916
CGFS_2010_17;1;0.142045478;0.008522734;0.082386426;0.687499932;0.079545431;1.238328213;CGFS;2010;17;9;30F0;6I;20/26;0.02962;50.54000092;0.031666666;67;V;15.66304493;0.000883655;0.001489308
CGFS_2010_18;1;0.175519623;0;0;0.741339493;0.083140884;1.201495769;CGFS;2010;18;10;31F1;8N;20/26;0.0204;51.04999924;1.49000001;56;V;7.59586668;0.000857372;0.000722247
CGFS_2010_19;1;0.071942398;0;0.010791366;0.89208634;0.025179896;0.937036525;CGFS;2010;19;10;31F1;8O;20/26;0.03505;51.2266655;1.673333287;43;V;2.364054203;0.000668657;0.000224784
CGFS_2010_2;1;0.412698407;0;0.047619056;0.520634926;0.019047611;1.894174567;CGFS;2010;2;9;30F1;7N;20/26;0.01825;50.83333206;1.328333378;26;V;11.27115059;0.001351658;0.001071708
CGFS_2010_20;1;0.184615385;0.030769231;0.030769231;0.753846154;0;1.391010534;CGFS;2010;20;10;31F1;8P;20/26;0.02606;51.09666824;1.838333368;29;V;8.019451141;0.000992607;0.000762523
CGFS_2010_23;1;0;0;0;1;0;0.693147181;CGFS;2010;23;10;31F2;8R;20/26;0.02496;51.20333481;2.400000095;25;V;6.840565681;0.000494621;0.00065043
CGFS_2010_24;1;0;0;0;0.963855424;0.036144576;0.674909594;CGFS;2010;24;10;31F2;8Q;20/26;0.03088;51.08333206;2.236666679;25;V;0.40467611;0.000481607;3.85E-05
CGFS_2010_25;1;0.106290674;0.042660878;0.002892254;0.842371667;0.005784528;1.14620853;CGFS;2010;25;10;31F1;8P;20/26;0.0308;51.0316658;1.820000052;30;V;6.051214218;0.000817919;0.000575375
CGFS_2010_26;1;0.028864062;0.031657359;0.004655494;0.934823085;0;0.876626426;CGFS;2010;26;10;30F1;7O;20/26;0.03253;50.92833328;1.638333321;24;V;5.258523464;0.000625549;0.000500002
CGFS_2010_28;1;0.00823045;0;0.032921798;0.958847752;0;0.769926443;CGFS;2010;28;10;30F1;6O;20/26;0.02292;50.59666824;1.521666646;26;V;8.523042679;0.000549409;0.000810407
CGFS_2010_29;1;0.017582412;0;0.252747261;0.729670326;0;1.068327245;CGFS;2010;29;10;30F1;6N;20/26;0.0276;50.59666824;1.448333383;31;V;13.27143669;0.000762344;0.001261904
CGFS_2010_3;1;0.022779067;0;0.125284739;0.717539835;0.134396359;0.867059139;CGFS;2010;3;9;30F1;7M;20/26;0.02816;50.97000122;1.083333373;32;V;0.56430006;0.000618722;5.37E-05
CGFS_2010_31;1;0.024193569;0;0.188172012;0.715053781;0.072580638;0.979898606;CGFS;2010;31;10;29F1;5N;20/26;0.0254;50.45000076;1.428333282;26;V;4.534770489;0.000699243;0.000431185
CGFS_2010_32;1;0.339393893;0;0.424242405;0.236363701;0;2.0883234;CGFS;2010;32;10;29F1;5N;20/26;0.02556;50.42333221;1.353333354;27;V;3.401360989;0.0014902;0.000323416
