Phyllum;Class;Order;Family;Genus;Taxon;Mobility;Fragility;Position;Size;Feeding.mode;Protection.status.VME.;Protection.status..OSPAR.;SOURCE;Nom_Scientifique;id;name;AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified;Kingdom;Phylum;Class;Subclass;Order;Superfamily;Family;Genus;Species;Subphylum;Superclass;Superorder;Suborder;Infraorder;Parvorder;Infraclass;Subterclass;Subgenus;Subfamily;Tribe;Section;Subsection;Subspecies
Arthropoda;Malacostraca;Decapoda;Inachidae;Achaeus;Achaeus cranchii;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Achaeus cranchii;21;Achaeus cranchii;107313;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107313;Achaeus cranchii;Leach, 1817 [in Leach, 1815-1875];accepted;NA;220;Species;107313;Achaeus cranchii;Leach, 1817 [in Leach, 1815-1875];106897;Animalia;Arthropoda;Malacostraca;Decapoda;Inachidae;Achaeus;WoRMS (2021). Achaeus cranchii Leach, 1817 [in Leach, 1815-1875]. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107313 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107313;1;NA;NA;NA;0;exact;2020-05-26T08:18:01.350Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Majoidea;Inachidae;Achaeus;Achaeus cranchii;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Brachyura;NA;NA;NA;NA;Inachinae;NA;Eubrachyura;Heterotremata;NA
Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia echinata;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Achelia echinata;22;Achelia echinata;134599;http://www.marinespecies.org/aphia.php?p=taxdetails&id=134599;Achelia echinata;Hodge, 1864;accepted;NA;220;Species;134599;Achelia echinata;Hodge, 1864;134568;Animalia;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2021). Pycnobase: World Pycnogonida Database. Achelia echinata Hodge, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=134599 on 2021-04-01";urn:lsid:marinespecies.org:taxname:134599;1;0;0;0;NA;exact;2007-01-19T16:36:29.470Z;Animalia;Arthropoda;Pycnogonida;NA;Pantopoda;Ascorhynchoidea;Ammotheidae;Achelia;Achelia echinata;Chelicerata;NA;NA;Eupantopodida;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Echinodermata;Ophiuroidea;Ophiurida;Amphiuridae;Acrocnida;Acrocnida brachiata;2;3;1;2;3;1;1;https://doi.org/10.17882/59517;Acrocnida brachiata;23;Acrocnida brachiata;236130;http://www.marinespecies.org/aphia.php?p=taxdetails&id=236130;Acrocnida brachiata;(Montagu, 1804);accepted;NA;220;Species;236130;Acrocnida brachiata;(Montagu, 1804);236129;Animalia;Echinodermata;Ophiuroidea;Amphilepidida;Amphiuridae;Acrocnida;"Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2021). World Ophiuroidea Database. Acrocnida brachiata (Montagu, 1804). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=236130 on 2021-04-01";urn:lsid:marinespecies.org:taxname:236130;1;0;0;0;NA;exact;2007-07-18T12:17:12.423Z;Animalia;Echinodermata;Ophiuroidea;Myophiuroidea;Amphilepidida;Amphiuroidea;Amphiuridae;Acrocnida;Acrocnida brachiata;Asterozoa;NA;Ophintegrida;Gnathophiurina;NA;NA;Metophiurida;NA;NA;NA;NA;NA;NA;NA
Mollusca;Gastropoda;;Acteonidae;Acteon;Acteon tornatilis;2;1;1;0;1;1;1;https://doi.org/10.17882/59517;Acteon tornatilis;24;Acteon tornatilis;138691;http://www.marinespecies.org/aphia.php?p=taxdetails&id=138691;Acteon tornatilis;(Linnaeus, 1758);accepted;NA;220;Species;138691;Acteon tornatilis;(Linnaeus, 1758);137618;Animalia;Mollusca;Gastropoda;NA;Acteonidae;Acteon;MolluscaBase eds. (2021). MolluscaBase. Acteon tornatilis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138691 on 2021-04-01;urn:lsid:marinespecies.org:taxname:138691;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Mollusca;Gastropoda;Heterobranchia;NA;Acteonoidea;Acteonidae;Acteon;Acteon tornatilis;NA;NA;NA;NA;NA;NA;Euthyneura;Acteonimorpha;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Actinauge;Actinauge;3;2;3;3;1;1;1;https://doi.org/10.17882/59517;Actinauge;25;Actinauge;100750;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100750;Actinauge;Verrill, 1883;accepted;NA;180;Genus;100750;Actinauge;Verrill, 1883;100672;Animalia;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Actinauge;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Actinauge Verrill, 1883. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100750 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100750;1;NA;NA;NA;NA;exact;2015-10-06T13:36:17.557Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Hormathiidae;Actinauge;NA;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia;Actinia equina;3;2;3;3;1;1;1;https://doi.org/10.17882/59517;Actinia equina;26;Actinia equina;100803;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100803;Actinia equina;(Linnaeus, 1758);accepted;NA;220;Species;100803;Actinia equina;(Linnaeus, 1758);100694;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Actinia equina (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100803 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100803;1;NA;NA;NA;NA;exact;2015-10-13T10:34:41.473Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Actinioidea;Actiniidae;Actinia;Actinia equina;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia;Actinia fragacea;3;2;3;3;1;1;1;https://doi.org/10.17882/59517;Actinia fragacea;27;Actinia fragacea;100805;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100805;Actinia fragacea;Tugwell, 1856;accepted;NA;220;Species;100805;Actinia fragacea;Tugwell, 1856;100694;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Actinia fragacea Tugwell, 1856. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100805 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100805;1;NA;NA;NA;NA;exact;2015-10-13T10:34:41.473Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Actinioidea;Actiniidae;Actinia;Actinia fragacea;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;;;Actiniaria;3;2;2;3;1;1;1;https://doi.org/10.17882/59517;Actiniaria;28;Actiniaria;1360;http://www.marinespecies.org/aphia.php?p=taxdetails&id=1360;Actiniaria;Hertwig, 1882;accepted;NA;100;Order;1360;Actiniaria;Hertwig, 1882;1340;Animalia;Cnidaria;Anthozoa;Actiniaria;NA;NA;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Actiniaria. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1360 on 2021-04-01";urn:lsid:marinespecies.org:taxname:1360;1;1;NA;0;NA;exact;2020-09-23T17:25:35.427Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Actiniidae;;Actiniidae;3;2;3;3;1;1;1;https://doi.org/10.17882/59517;Actiniidae;29;Actiniidae;100653;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100653;Actiniidae;Rafinesque, 1815;accepted;NA;140;Family;100653;Actiniidae;Rafinesque, 1815;853973;Animalia;Cnidaria;Anthozoa;Actiniaria;Actiniidae;NA;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Actiniidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100653 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100653;1;NA;NA;NA;NA;exact;2017-05-06T16:39:16.447Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Actinioidea;Actiniidae;NA;NA;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Adamsia;Adamsia carciniopados;3;2;3;3;1;1;1;https://doi.org/10.17882/59517;Adamsia carciniopados;30;Adamsia carciniopados;100931;http://www.marinespecies.org/aphia.php?p=taxdetails&id=100931;Adamsia carciniopados;(Otto, 1823);unaccepted;NA;220;Species;445590;Adamsia palliata;(Fabricius, 1779);100751;Animalia;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Adamsia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Adamsia carciniopados (Otto, 1823). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=100931 on 2021-04-01";urn:lsid:marinespecies.org:taxname:100931;1;NA;NA;NA;NA;exact;2015-10-13T10:34:41.473Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Hormathiidae;Adamsia;Adamsia carciniopados;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Adamsia;Adamsia palliata;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Adamsia palliata;31;Adamsia palliata;445590;http://www.marinespecies.org/aphia.php?p=taxdetails&id=445590;Adamsia palliata;(Fabricius, 1779);accepted;NA;220;Species;445590;Adamsia palliata;(Fabricius, 1779);100751;Animalia;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Adamsia;"Daly, M.; Fautin, D. (2021). World List of Actiniaria. Adamsia palliata (Fabricius, 1779). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=445590 on 2021-04-01";urn:lsid:marinespecies.org:taxname:445590;1;NA;NA;NA;NA;exact;2019-07-26T13:20:36.953Z;Animalia;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Metridioidea;Hormathiidae;Adamsia;Adamsia palliata;NA;NA;NA;Enthemonae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Adreus;Adreus;3;3;3;3;3;1;1;https://doi.org/10.17882/59517;Adreus;32;Adreus;132032;http://www.marinespecies.org/aphia.php?p=taxdetails&id=132032;Adreus;Gray, 1867;accepted;NA;180;Genus;132032;Adreus;Gray, 1867;131670;Animalia;Porifera;Demospongiae;Tethyida;Hemiasterellidae;Adreus;"Van Soest, R.W.M.; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schönberg, C.; Klautau, M.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P.; Carballo, J.L.; Ríos, P.; Downey, R.; Morrow, C.C. (2021). World Porifera Database. Adreus Gray, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=132032 on 2021-04-01";urn:lsid:marinespecies.org:taxname:132032;1;0;0;0;0;exact;2020-12-11T14:28:33.200Z;Animalia;Porifera;Demospongiae;Heteroscleromorpha;Tethyida;NA;Hemiasterellidae;Adreus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Adreus;Adreus fascicularis;3;3;3;3;3;1;1;https://doi.org/10.17882/59517;Adreus fascicularis;33;Adreus fascicularis;134155;http://www.marinespecies.org/aphia.php?p=taxdetails&id=134155;Adreus fascicularis;(Bowerbank, 1866);accepted;NA;220;Species;134155;Adreus fascicularis;(Bowerbank, 1866);132032;Animalia;Porifera;Demospongiae;Tethyida;Hemiasterellidae;Adreus;"Van Soest, R.W.M.; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schönberg, C.; Klautau, M.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P.; Carballo, J.L.; Ríos, P.; Downey, R.; Morrow, C.C. (2021). World Porifera Database. Adreus fascicularis (Bowerbank, 1866). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=134155 on 2021-04-01";urn:lsid:marinespecies.org:taxname:134155;1;0;0;0;NA;exact;2004-12-21T15:54:05Z;Animalia;Porifera;Demospongiae;Heteroscleromorpha;Tethyida;NA;Hemiasterellidae;Adreus;Adreus fascicularis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;Aegaeon;0;2;3;0;1;1;1;https://doi.org/10.17882/59517;Aegaeon;34;Aegaeon;107005;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107005;Aegaeon;Agassiz, 1846;accepted;NA;180;Genus;107005;Aegaeon;Agassiz, 1846;106782;Animalia;Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;WoRMS (2021). Aegaeon Agassiz, 1846. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107005 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107005;1;NA;NA;NA;NA;exact;2020-08-16T07:29:33.997Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Crangonoidea;Crangonidae;Aegaeon;NA;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Caridea;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;Aegaeon cataphractus;0;2;3;0;1;1;1;https://doi.org/10.17882/59517;Aegaeon cataphractus;35;Aegaeon cataphractus;107548;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107548;Aegaeon cataphractus;(Olivi, 1792);accepted;NA;220;Species;107548;Aegaeon cataphractus;(Olivi, 1792);107005;Animalia;Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;WoRMS (2021). Aegaeon cataphractus (Olivi, 1792). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107548 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107548;1;NA;0;0;0;exact;2021-01-27T13:22:25.327Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Crangonoidea;Crangonidae;Aegaeon;Aegaeon cataphractus;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Caridea;NA;NA;NA;NA;NA;NA;NA;NA;NA
Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;Aegaeon lacazei;0;2;3;0;1;1;1;https://doi.org/10.17882/59517;Aegaeon lacazei;36;Aegaeon lacazei;107549;http://www.marinespecies.org/aphia.php?p=taxdetails&id=107549;Aegaeon lacazei;(Gourret, 1887);accepted;NA;220;Species;107549;Aegaeon lacazei;(Gourret, 1887);107005;Animalia;Arthropoda;Malacostraca;Decapoda;Crangonidae;Aegaeon;WoRMS (2021). Aegaeon lacazei (Gourret, 1887). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=107549 on 2021-04-01;urn:lsid:marinespecies.org:taxname:107549;1;NA;0;0;0;exact;2020-07-03T08:39:56.313Z;Animalia;Arthropoda;Malacostraca;Eumalacostraca;Decapoda;Crangonoidea;Crangonidae;Aegaeon;Aegaeon lacazei;Crustacea;Multicrustacea;Eucarida;Pleocyemata;Caridea;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Aeolidia;Aeolidia papillosa;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Aeolidia papillosa;37;Aeolidia papillosa;138709;http://www.marinespecies.org/aphia.php?p=taxdetails&id=138709;Aeolidia papillosa;(Linnaeus, 1761);accepted;NA;220;Species;138709;Aeolidia papillosa;(Linnaeus, 1761);137630;Animalia;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Aeolidia;MolluscaBase eds. (2021). MolluscaBase. Aeolidia papillosa (Linnaeus, 1761). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138709 on 2021-04-01;urn:lsid:marinespecies.org:taxname:138709;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Mollusca;Gastropoda;Heterobranchia;Nudibranchia;Aeolidioidea;Aeolidiidae;Aeolidia;Aeolidia papillosa;NA;NA;Nudipleura;Cladobranchia;NA;NA;Euthyneura;Ringipleura;NA;NA;NA;NA;NA;NA
Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Aeolidiella;Aeolidiella;1;2;2;2;1;1;1;https://doi.org/10.17882/59517;Aeolidiella;38;Aeolidiella;137631;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137631;Aeolidiella;Bergh, 1867;accepted;NA;180;Genus;137631;Aeolidiella;Bergh, 1867;192;Animalia;Mollusca;Gastropoda;Nudibranchia;Aeolidiidae;Aeolidiella;MolluscaBase eds. (2021). MolluscaBase. Aeolidiella Bergh, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137631 on 2021-04-01;urn:lsid:marinespecies.org:taxname:137631;1;NA;NA;NA;NA;exact;2020-01-13T19:10:24.897Z;Animalia;Mollusca;Gastropoda;Heterobranchia;Nudibranchia;Aeolidioidea;Aeolidiidae;Aeolidiella;NA;NA;NA;Nudipleura;Cladobranchia;NA;NA;Euthyneura;Ringipleura;NA;NA;NA;NA;NA;NA
Mollusca;Bivalvia;Pectinoida;Pectinidae;Aequipecten;Aequipecten opercularis;0;1;2;2;3;1;1;https://doi.org/10.17882/59517;Aequipecten opercularis;39;Aequipecten opercularis;140687;http://www.marinespecies.org/aphia.php?p=taxdetails&id=140687;Aequipecten opercularis;(Linnaeus, 1758);accepted;NA;220;Species;140687;Aequipecten opercularis;(Linnaeus, 1758);138313;Animalia;Mollusca;Bivalvia;Pectinida;Pectinidae;Aequipecten;MolluscaBase eds. (2021). MolluscaBase. Aequipecten opercularis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140687 on 2021-04-01;urn:lsid:marinespecies.org:taxname:140687;1;NA;NA;NA;NA;exact;2009-04-30T13:20:50.350Z;Animalia;Mollusca;Bivalvia;Autobranchia;Pectinida;Pectinoidea;Pectinidae;Aequipecten;Aequipecten opercularis;NA;NA;NA;NA;NA;NA;Pteriomorphia;NA;NA;Pectininae;Aequipectinini;NA;NA;NA
Mollusca;Gastropoda;Cephalaspidea;Aglajidae;Aglaja;Aglaja tricolorata;1;2;2;0;1;1;1;https://doi.org/10.17882/59517;Aglaja tricolorata;40;Aglaja tricolorata;138728;http://www.marinespecies.org/aphia.php?p=taxdetails&id=138728;Aglaja tricolorata;Renier, 1807;accepted;NA;220;Species;138728;Aglaja tricolorata;Renier, 1807;137637;Animalia;Mollusca;Gastropoda;Cephalaspidea;Aglajidae;Aglaja;MolluscaBase eds. (2021). MolluscaBase. Aglaja tricolorata Renier, 1807. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138728 on 2021-04-01;urn:lsid:marinespecies.org:taxname:138728;1;NA;NA;NA;NA;exact;2004-12-21T15:54:05Z;Animalia;Mollusca;Gastropoda;Heterobranchia;Cephalaspidea;Philinoidea;Aglajidae;Aglaja;Aglaja tricolorata;NA;NA;NA;NA;NA;NA;Euthyneura;Tectipleura;NA;NA;NA;NA;NA;NA
Annelida;Polychaeta;Phyllodocida;Nepthydae;Aglaophamus;Aglaophamus pulcher;1;0;1;2;1;1;1;https://doi.org/10.17882/59517;Aglaophamus pulcher;41;Aglaophamus pulcher;547398;http://www.marinespecies.org/aphia.php?p=taxdetails&id=547398;Aglaophamus pulcher;(Rainer, 1991);accepted;NA;220;Species;547398;Aglaophamus pulcher;(Rainer, 1991);129366;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Aglaophamus;"Read, G.; Fauchald, K. (Ed.) (2021). World Polychaeta Database. Aglaophamus pulcher (Rainer, 1991). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=547398 on 2021-04-01";urn:lsid:marinespecies.org:taxname:547398;1;0;0;0;0;exact;2013-02-24T22:37:28.427Z;Animalia;Annelida;Polychaeta;Errantia;Phyllodocida;NA;Nephtyidae;Aglaophamus;Aglaophamus pulcher;NA;NA;NA;Phyllodocida incertae sedis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Aglaophenia;3;3;3;3;3;1;1;https://doi.org/10.17882/59517;Aglaophenia;42;Aglaophenia;116999;http://www.marinespecies.org/aphia.php?p=taxdetails&id=116999;Aglaophenia;Lamouroux, 1812;accepted;NA;180;Genus;116999;Aglaophenia;Lamouroux, 1812;1605;Animalia;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Schuchert, P. (2021). World Hydrozoa Database. Aglaophenia Lamouroux, 1812. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=116999 on 2021-04-01;urn:lsid:marinespecies.org:taxname:116999;1;0;0;0;0;exact;2017-05-12T08:41:54.253Z;Animalia;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;Plumularioidea;Aglaopheniidae;Aglaophenia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Aglaophenia pluma;3;3;3;3;3;1;1;https://doi.org/10.17882/59517;Aglaophenia pluma;43;Aglaophenia pluma;117283;http://www.marinespecies.org/aphia.php?p=taxdetails&id=117283;Aglaophenia pluma;(Linnaeus, 1758);accepted;NA;220;Species;117283;Aglaophenia pluma;(Linnaeus, 1758);116999;Animalia;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;Aglaophenia;Schuchert, P. (2021). World Hydrozoa Database. Aglaophenia pluma (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=117283 on 2021-04-01;urn:lsid:marinespecies.org:taxname:117283;1;NA;0;0;NA;exact;2011-06-10T08:40:24.310Z;Animalia;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;Plumularioidea;Aglaopheniidae;Aglaophenia;Aglaophenia pluma;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;Alcyonidium;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Alcyonidium;44;Alcyonidium;110993;http://www.marinespecies.org/aphia.php?p=taxdetails&id=110993;Alcyonidium;J.V.F.Lamouroux, 1813;accepted;NA;180;Genus;110993;Alcyonidium;J.V.F.Lamouroux, 1813;110783;Animalia;Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;WoRMS (2021). Alcyonidium J.V.F.Lamouroux, 1813. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=110993 on 2021-04-01;urn:lsid:marinespecies.org:taxname:110993;1;NA;NA;0;NA;exact;2020-01-16T13:02:59.967Z;Animalia;Bryozoa;Gymnolaemata;NA;Ctenostomatida;Alcyonidioidea;Alcyonidiidae;Alcyonidium;NA;NA;NA;NA;Alcyonidiina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;Alcyonidium diaphanum;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Alcyonidium diaphanum;45;Alcyonidium diaphanum;111597;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111597;Alcyonidium diaphanum;(Hudson, 1778);accepted;NA;220;Species;111597;Alcyonidium diaphanum;(Hudson, 1778);110993;Animalia;Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;WoRMS (2021). Alcyonidium diaphanum (Hudson, 1778). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111597 on 2021-04-01;urn:lsid:marinespecies.org:taxname:111597;1;0;0;0;0;exact;2017-08-16T08:36:42.007Z;Animalia;Bryozoa;Gymnolaemata;NA;Ctenostomatida;Alcyonidioidea;Alcyonidiidae;Alcyonidium;Alcyonidium diaphanum;NA;NA;NA;Alcyonidiina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;Alcyonidium gelatinosum;3;3;3;2;3;1;1;https://doi.org/10.17882/59517;Alcyonidium gelatinosum;46;Alcyonidium gelatinosum;111600;http://www.marinespecies.org/aphia.php?p=taxdetails&id=111600;Alcyonidium gelatinosum;(Linnaeus, 1761);accepted;NA;220;Species;111600;Alcyonidium gelatinosum;(Linnaeus, 1761);110993;Animalia;Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;WoRMS (2021). Alcyonidium gelatinosum (Linnaeus, 1761). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111600 on 2021-04-01;urn:lsid:marinespecies.org:taxname:111600;1;0;0;0;0;exact;2017-08-16T08:36:42.007Z;Animalia;Bryozoa;Gymnolaemata;NA;Ctenostomatida;Alcyonidioidea;Alcyonidiidae;Alcyonidium;Alcyonidium gelatinosum;NA;NA;NA;Alcyonidiina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
